id,adr,lat,long
26009,MARNE (AVENUE DE LA ),408355.0,4605763.0
26010,LIBERATION (AVENUE DE LA,408284.0,4603135.0
26011,SEMARD (RUE PIERRE ),406250.0,4603850.0
26012,Route nationale 7,404594.0,4607138.0
26013,SAINT-ROMAIN (RUE DE),403477.0,4604931.0
26014,VICTOR  HUGO (RUE),407233.0,4605854.0
26015,DOURDEIN (RUE AUGUSTE ),405252.0,4603996.0
26016,AUGE (RUE JOANNY),405212.0,4603575.0
26017,MARECHAL JOFFRE (BOULEVA,407674.0,4605263.0
26018,PARIS (AVENUE DE),406956.0,4604659.0
26019,JAURES (RUE JEAN),407286.0,4603520.0
26020,DE GAULLE (BOULEVARD CHA,409656.0,4602498.0
26021,CARNOT (AVENUE),406771.0,4604048.0
26022,ARISTIDE BRIAND ( PLACE,407843.0,4603315.0
26023,CHARLES DE GAULLE(AV),406252.0,4605636.0
26024,EST (ROCADE),407409.0,4605686.0
26025,V.C 10,403178.0,4609566.0
26026,PROMENADES POPULLE (PLAC,406600.0,4603525.0
26027,VILLEMONTAIS (RUE DE ),405367.0,4602299.0
26028,LIBERTE (ALLEE),405124.0,4604076.0
26029,JAURES (RUE JEAN),407289.0,4603523.0
26030,CLERMONT (RUE DE ),406371.0,4602735.0
26031,SAINT-ALBAN (RUE DE ),405223.0,4603572.0
26032,RABELAIS (RUE FRANCOIS ),405728.0,4604077.0
26033,RAFFIN (RUE ALEXANDRE),406672.0,4603429.0
26034,BRIENNON (ROUTE DE ),407498.0,4608701.0
26035,CHERVET (LIEU DIT),410717.0,4602431.0
26036,LIBERATION (AVENUE DE LA,409094.0,4601802.0
26037,RD 17,413009.0,4604659.0
26038,BOCHARD (RUE CLAUDE),406723.0,4602963.0
26039,RABELAIS (RUE FRANCOIS ),406963.0,4606704.0
26040,BOURGET PAUL (RUE),406963.0,4606704.0
26041,CHARLIEU (RUE DE ),408647.0,4605590.0
26042,MULSANT (RUE),405545.0,4603930.0
26043,REPUBLIQUE (COUR DE LA ),406446.0,4603795.0
26044,LES HEURES (LIEU DIT),412577.0,4604462.0
26045,MULSANT (RUE),405825.0,4603856.0
26046,DEPIERRE (RUE PIERRE),407637.0,4603189.0
26047,EST (ROCADE),408303.0,4605108.0
26048,MULSANT (RUE),405382.0,4603965.0
26049,(RUE DE ) CLERMONT,406575.0,4602905.0
26050,SAINT-ROMAIN (RUE DE),404990.0,4604164.0
26051,MATEL (RUE DE ),409008.0,4605003.0
26052,RD 17,412431.0,4606145.0
26053,Pont de la LOIRE,408093.0,4603215.0
26054,Pont de la LOIRE,408233.0,4603169.0
26055,LYON (AVENUE DE),407517.0,4604085.0
26056,MICHEL LOUISE  (RUE),404617.0,4605718.0
26057,GIRAUD (RUE DU GENERAL),406468.0,4603215.0
26058,(CHEMIN DU) HALAGE,406449.0,4602148.0
26059,LIBERATION (AVENUE DE LA,408258.0,4603156.0
26060,BRIENNON (RT DE),407380.0,4606931.0
26061,R.D 504,413192.0,4603598.0
26062,RECLUS (RUE ELISEE),406761.0,4604353.0
26063,RABELAIS (RUE FRANCOIS ),405637.0,4604077.0
26064,HALAGE (CHEMIN DU),409544.0,4604852.0
26065,SAINT-ALBAN (RUE DE),405459.0,4603570.0
26066,"55, MOLINA (DE)",440168.0,4546571.0
26067,TREMOLIN (LIEU DIT),432896.0,4546055.0
26068,VACHER,440877.0,4544793.0
26069,"14, RICHELANDIERE (DE LA",440022.0,4543884.0
26070,PALLE (DE LA) A PARTIR N,442049.0,4542513.0
26071,rue SERMENT DU JEU DE,440980.0,4544791.0
26072,"5, ONZE NOVEMBRE JUSQU'A",438989.0,4542978.0
26073,01 VERDUN (AVENUE DE),438054.0,4546311.0
26074,"01, MIMARD ETIENNE JUSQU",439551.0,4543768.0
26075,ROOSEVELT FRANKLIN (SQUA,441165.0,4542120.0
26076,BARBANCHE (CHEMIN DE LA),447886.0,4538920.0
26077,"1, QUATRE SEPTEMBRE 1870",438450.0,4544123.0
26078,"97, BERGSON A PARTIR N",438241.0,4545542.0
26079,"0, MENDES FRANCE PIERRE",442311.0,4548365.0
26080,"7, RENAN ERNEST",441286.0,4542190.0
26081,RESISTANCE (DE LA),438716.0,4543969.0
26082,"84, CHARCOT DOCTEURS A P",439187.0,4542254.0
26083,"sans, MEONS (DE)",441368.0,4545987.0
26084,"100, ACIERIES (DES)",439534.0,4545875.0
26085,"52, MUSSET ALFRED DE (BD",437944.0,4544346.0
26086,"53, MOLINA (DE)",440164.0,4546603.0
26087,"102, MONTAT (DE LA) A PA",441062.0,4544256.0
26088,"01, MIMARD ETIENNE JUSQU",439399.0,4543658.0
26089,"nc, MENDES FRANCE PIERRE",437865.0,4543938.0
26090,"22, REPUBLIQUE",443412.0,4548195.0
26091,"02 bis, BARROUIN JUSQU'A",438371.0,4545400.0
26092,"73, PERI GABRIEL A PARTI",438551.0,4541084.0
26093,"sans, BREUIL",435910.0,4547061.0
26094,HUGO VICTOR,443478.0,4548116.0
26095,"01, CUGNOT",439735.0,4544305.0
26096,"41, MARTEL EDOUARD JUSQU",437735.0,4542151.0
26097,BALAY JUSQU'AUX N 51-58,438674.0,4544327.0
26098,POURCEL ALEXANDRE JUSQU',439520.0,4542375.0
26099,TARDY (DE),438117.0,4543237.0
26100,MARENGO JUSQU'AUX N_E53-,438433.0,4544479.0
26101,TERRENOIRE (DE) DES N_E6,442082.0,4543450.0
26102,VILLEBOEUF (PLACE),439506.0,4543284.0
26103,2 RUE PROUST MARCEL,438285.0,4540664.0
26104,MONTAT (DE LA) JUSQU'AUX,440781.0,4544197.0
26105,DELAROA CLAUDE JUSQU'AUX,438591.0,4542842.0
26106,ROCHE DU GEAI (DE LA),436547.0,4544091.0
26107,BOURGNEUF,438298.0,4544559.0
26108,MAURICE ROBERT (BOULEVAR,438318.0,4542768.0
26109,CHOLAT CHARLES,439766.0,4546275.0
26110,LOUBET (AVENUE PRESIDENT,438295.0,4543554.0
26111,LAMARTINE,438086.0,4544903.0
26112,CHAIZE NICOLAS RUE,439672.0,4541826.0
26113,bd FAURIAT,440826.0,4544209.0
26114,NEYRET JEAN,440534.0,4545812.0
26115,MONTAT (DE LA) JUSQU'AUX,440313.0,4544085.0
26116,BUARD CLAUDIUS,439552.0,4542243.0
26117,PLACE DU PEUPLE,438827.0,4543656.0
26118,ROCHETAILLEE (AVENUE) JU,440032.0,4541754.0
26119,MONTAT (DE LA) JUSQU'AUX,440426.0,4544110.0
26120,DESTRE DOCTEUR LOUIS JUS,442725.0,4543987.0
26121,POMPIDOU GEORGES (BOULEV,440778.0,4545901.0
26122,CAMUS ALBERT,442193.0,4546600.0
26123,SEMARD PIERRE,437939.0,4543334.0
26124,DURAFOUR ANTOINE A PARTI,439615.0,4542392.0
26125,DURAFOUR ANTOINE JUSQU'A,439539.0,4542577.0
26126,EVRARD FLORENT A PARTIR,437515.0,4542201.0
26127,FOCH MARECHAL (PLACE),438236.0,4545210.0
26128,PUPIER JOSEPH,439495.0,4541578.0
26129,DUPONT PIERRE rue,439411.0,4544649.0
26130,TARDY (DE),438327.0,4542820.0
26131,D3,434658.0,4543305.0
26132,JOMAYERE,438483.0,4541242.0
26133,LITTRE EMILE JUSQU'AUX N,438783.0,4543130.0
26134,GOUFFRE D'ENFER (ROUTE),444290.0,4540835.0
26135,CONVENTION (DE LA),440817.0,4542505.0
26136,VERNEY CARRON CLAUDE,438255.0,4546248.0
26137,VERNEY CARRON CLAUDE,438232.0,4546363.0
26138,MIMARD ETIENNE JUSQU'AUX,439351.0,4543584.0
26139,JEU DE L'ARC,439142.0,4543911.0
26140,MENDES FRANCE PIERRE (AV,437358.0,4547106.0
26141,HUGO VICTOR,432023.0,4544110.0
26142,C.C. MONTHIEU,442127.0,4544207.0
26143,PEYRET-LALLIER,440911.0,4543190.0
26144,FRACHON BENOIT,436887.0,4544717.0
26145,PERI GABRIEL A PARTIR N,438349.0,4540968.0
26146,VERNEY CARRON CLAUDE,438255.0,4546248.0
26147,LIBERATION (AVENUE),439064.0,4543728.0
26148,JANIN JULES (BD) JUSQU'A,438877.0,4544804.0
26149,ROCHETAILLEE (AVENUE) JU,439987.0,4541840.0
26150,VOLTAIRE,437805.0,4547413.0
26151,FAURIEL (COURS),440930.0,4542292.0
26152,D3,432089.0,4543226.0
26153,rue Ampère,438851.0,4544861.0
26154,DUCHAMP VICTOR,437920.0,4544262.0
26155,VISITATION (DE LA),437972.0,4544904.0
26156,LILAS,442115.0,4543521.0
26157,ROSTAND JEAN (BOULEVARD),442285.0,4545787.0
26158,POMPIDOU GEORGES (BOULEV,440899.0,4545991.0
26159,PARE AMBROISE JUSQU'AUX,439140.0,4541261.0
26160,BERGSON A PARTIR N 18-5,438217.0,4545682.0
26161,BERGSON A PARTIR N 18-5,438223.0,4545677.0
26162,FAURIEL (COURS),440366.0,4542703.0
26163,THIERS BOULEVARD,438767.0,4545531.0
26164,VIVALDI ANTONIO BOULEVAR,439581.0,4547139.0
26165,MONTAT (DE LA) A PARTIR,441142.0,4544279.0
26166,RD 8,445848.0,4538555.0
26167,GREZIEUX PLAINE DE,459185.0,4551727.0
26168,MAI 1945 COURS DU 8,462155.0,4552992.0
26169,"1466, LONGES ROUTE DE",463926.0,4552864.0
26170,"1, SEYTRE RUE ANTOINE",458355.0,4554804.0
26171,GARAT   RUE,453000.0,4548284.0
26172,"4, FLEURDELIX QUAI",461652.0,4552869.0
26173,LIBERATION PLACE DE LA,461658.0,4552882.0
26174,"9, DUCLOS JULES RUE",450837.0,4547454.0
26175,"51, EDOUARD VAILLANT RUE",460666.0,4552416.0
26176,GAMBETTA RUE,451064.0,4547331.0
26177,"2, D'ARC JEANNE SQUARE",450862.0,4547645.0
26178,CHAMBOVET RICHARD RUE,451534.0,4547401.0
26179,CITE GILLET RUE DE LA,450309.0,4545776.0
26180,WALDECK ROUSSEAU BOULEVA,450502.0,4547491.0
26181,CONDAMIN JAMES RUE,450664.0,4547619.0
26182,RUE DUGAS MONTBEL,451433.0,4547677.0
26183,RUE RICHARME PETRUS,461152.0,4552569.0
26184,RD88,459580.0,4552012.0
26185,MUNAT ROUTE DU,459490.0,4553670.0
26186,ZOLA RUE EMILE,463293.0,4553541.0
26187,JAURES RUE JEAN,458147.0,4551288.0
26188,LYON ROUTE DE,452600.0,4547900.0
26189,REPUBLIQUE RUE DE LA,451574.0,4547784.0
26190,JAURES  RUE JEAN,457800.0,4551138.0
26191,PASTEUR  AVENUE,454687.0,4548812.0
26192,DELAY FRANCOIS BOULEVARD,450959.0,4547664.0
26193,SAINT MARTIN ROUTE DE,461694.0,4554109.0
26194,MUNAT ROUTE DU,459263.0,4553585.0
26195,CELLIEU ROUTE DE,456690.0,4550676.0
26196,PASTEUR RUE LOUIS,456657.0,4550035.0
26197,LANGONNAND  ROUTE DE,449386.0,4547185.0
26198,EDOUARD VAILLANT RUE,460638.0,4552390.0
26199,FOREZ AVENUE DU,459913.0,4551831.0
26200,CHABURE ROUTE DE LA,450055.0,4546250.0
26201,FLEURS RUE DES,459501.0,4553159.0
26202,EDOUARD VAILLANT RUE,460811.0,4552456.0
26203,JAURES RUE JEAN,458374.0,4551385.0
26204,DAUPHINE COURS DU,453439.0,4547651.0
26205,MANISSOL ROUTE DE,459307.0,4552211.0
26206,TAREVIEUX ROUTE DE,456163.0,4554211.0
26207,JUIN AVENUE DU MARECHAL,462995.0,4553309.0
26208,ETERNITE RUE DE L',451505.0,4548072.0
26209,ST FRANCOIS REGIS,,
26210,ST-JEAN (RUE DU FG) (55-,,
26211,BELGES (AV. DES),389401.0,4504700.0
26212,"15, CITADELLE (CHEMIN DE",,
26213,CLAIR (BD A.),388198.0,4503940.0
26214,97 AV FOCH,388613.0,4503300.0
26215,BD PHILIPPE JOURDE,,
26216,REPUBLIQUE (BD DE LA),388997.0,4504361.0
26217,ST-JEAN (RUE DU FG) (55-,389162.0,4504630.0
26218,CURIE,390206.0,4506093.0
26219,MICHELET (PLACE),388523.0,4504079.0
26220,DUPUY (AVENUE CHARLES),391445.0,4504979.0
26221,ST MARCEL (RUE),386899.0,4504922.0
26222,ST-LOUIS (BD),388042.0,4504280.0
26223,AV  VAL VERT- R LOUCHEUR,,
26224,JARDINS (RUE DES),388755.0,4505177.0
26225,MONTREDON (ROUTE DE),,
26226,SPORTS (AVENUE DES),393614.0,4504186.0
26227,BERNARDE (AVENUE DE LA),384797.0,4504963.0
26228,RTE DE SAUGUES,386826.0,4504310.0
26229,AIELO (ROND-POINT),388097.0,4502750.0
26230,BREUIL (PLACE DU),,
26231,MASSOT (RUE CHARLES),,
26232,COUBON (AVENUE DE),393362.0,4503790.0
26233,CLAIR (BD. A),388174.0,4503720.0
26234,BACCARAT (CARREFOUR DE),,
26235,8 MAI 1945 (AVENUE DU),389579.0,4501650.0
26236,LAINES (PLACE AUX),388227.0,4504181.0
26237,ST-LOUIS (BD),388045.0,4504305.0
26238,SAINT NAZAIRE (BOULEVARD,-232417.0,4725782.0
26239,GUERANDE (ROUTE DE),-230251.0,4727975.0
26240,"29, PRIEUX (AVENUE DE)",-233556.0,4725822.0
26241,"152, GAULLE (AVENUE DU G",-239163.0,4728651.0
26242,OCEAN ( BOULEVARD DE L',-236995.0,4727779.0
26243,RENARDEAUX (CHEMIN DES),-231853.0,4726141.0
26244,SAINT NAZAIRE (BOULEVARD,-228967.0,4725955.0
26245,REPUBLIQUE (BOULEVARD DE,-233892.0,4725955.0
26246,SAINT NAZAIRE (BOULEVARD,-233086.0,4725974.0
26247,VERNE ( AVENUE JULES ),-234486.0,4727331.0
26248,LATTRE DE TASSIGNY ( AVE,-239704.0,4728560.0
26249,GRANDE DUNE ( AVENUE DE,-236811.0,4727996.0
26250,BECQUEREL (AVENUE DES),-233831.0,4725756.0
26251,OCEANIDES (BOULEVARD DES,-233629.0,4726224.0
26252,FLAMMARION (AVENUE CAMIL,-233646.0,4726572.0
26253,FLAUBERT (AVENUE GUSTAVE,-233578.0,4725807.0
26254,SANDEAU ( QUAI JULES ),-242793.0,4727670.0
26255,RD 213,-233581.0,4729109.0
26256,D 392,-230955.0,4727702.0
26257,"3bis, RUE JEAN LOUIS DE",-158545.0,4722587.0
26258,ALLEE ALAIN GERBAULT,-152568.0,4720966.0
26259,BD GL PIERRE KOENIG,-161115.0,4719603.0
26260,RUE GAMBETTA,-154599.0,4722048.0
26261,"54, BOULEVARD AUGUSTE PE",-150612.0,4723289.0
26262,PONT DE CHEVIRE,-161372.0,4719302.0
26263,CASSIN ( BD RENE ),-157946.0,4726342.0
26264,"65, RUE DES BIGNONS",149300.0,4719900.0
26265,"29, RUE DE FLEURUS",-154295.0,4721155.0
26266,BOULEVARD LEON BUREAU,-156300.0,4720500.0
26267,BD CHARLES DE GAULLE,-163300.0,4721200.0
26268,"2, RUE MATHURIN BRISSONN",-156937.0,4720863.0
26269,AVENUE DE LA MARTELLIERE,-152000.0,4719900.0
26270,AVENUE LOUIS GUILLOUX,-161761.0,4723405.0
26271,ROUTE DE SAINT JOSEPH,-153881.0,4723836.0
26272,RUE DU DOUET,-150807.0,4719899.0
26273,BOULEVARD ROBERT SCHUMAN,-157000.0,4723800.0
26274,Avenue de la syonnière,-164325.0,4725552.0
26275,"150, BUAT ( RUE GENERAL",-154200.0,4722600.0
26276,PERIPHERIQUE,-162500.0,4720600.0
26277,"1, BOULEVARD DU TERTRE",-160300.0,4722000.0
26278,AVENUE DE LA PETITE BARA,-152183.0,4724894.0
26279,"7, RUE GARIBALDI",-158938.0,4720100.0
26280,Route de Chatillon,-165600.0,4728900.0
26281,"66, BOULEVARD DES POILUS",-152910.0,4723061.0
26282,"296, ROUTE DE VANNES",-161822.0,4725092.0
26283,ROND-POINT DES COMBATTAN,-153400.0,4724256.0
26284,"10, RUE DE LA ROBINIERE",-153717.0,4716277.0
26285,BOULEVARD LELASSEUR,-156835.0,4723182.0
26286,"13, BD BATONNIER CHOLET",-160754.0,4719830.0
26287,"50, RUE CHARLES RIVIERE",154449.0,4717400.0
26288,RUE DE STRASBOURG,-155225.0,4721717.0
26289,ROUTE DE SAINTE LUCE,-150000.0,4724600.0
26290,BOULEVARD PROFESSEUR JAC,-164200.0,4723600.0
26291,RUE  LIEUTENANT MOUILLE,-165330.0,4721135.0
26292,BOULEVARD JULES VERNE,-153065.0,4724029.0
26293,RUE DE CONCARNEAU,-157865.0,4726528.0
26294,RUE DES PLANTES,-158896.0,4723108.0
26295,RUE MAURICE DANIEL,-150435.0,4720709.0
26296,PLACE ALEXIS RICORDEAU,-155439.0,4721229.0
26297,RUE DE LA GARE,154923.0,4719349.0
26298,RUE FRANCIS PICABIA,-157739.0,4725546.0
26299,"61, BOULEVARD DE L'EGALI",-158706.0,4720996.0
26300,PERIPHERIQUE ROUTIER,-160712.0,4726327.0
26301,"53, AVENUE DE LA BOUVARD",-159593.0,4723824.0
26302,PERIPHERIQUE ROUTIER,-161349.0,4726137.0
26303,PERIPHERIQUE,-162700.0,4720900.0
26304,CHAUSSEE DE LA MADELEINE,-155274.0,4721129.0
26305,ALLEE DE L'ILE GLORIETTE,-155800.0,4721100.0
26306,ROND-POINT DE RENNES,-156591.0,4723331.0
26307,QUAI DE VERSAILLES,-155500.0,4722600.0
26308,BOULEVARD GUY MOLLET,-155497.0,4724796.0
26309,PERIPHERIQUE,154600.0,4715900.0
26310,BOULEVARD DU MASSACRE,-159000.0,4723300.0
26311,RUE DES FOUGERES,-148100.0,4719400.0
26312,"3, RUE GUILLAUME GROOTAE",-158591.0,4723839.0
26313,PERIPHERIQUE,-162103.0,4720174.0
26314,"14, RUE COLONEL DESGREES",-157477.0,4721546.0
26315,"10, RUE FELIX LEMOINE",-154600.0,4723600.0
26316,RANZAI  ( RUE DU ),-152729.0,4725187.0
26317,ROUTE DE LA CHAPELLE,-157493.0,4725902.0
26318,ROUTE DE SAINT JOSEPH,-153557.0,4724099.0
26319,RUE NICOLAS APPERT,157724.0,4721294.0
26320,AVENUE DES LIONS,-161961.0,4724810.0
26321,DERVALLIERES ( RUE DES ),-158626.0,4722171.0
26322,QUAI DE LA FOSSE,-156700.0,4720968.0
26323,BOULEVARD GUSTAVE ROCH,-155511.0,4720183.0
26324,BOULEVARD DES ANGLAIS,-158321.0,4722619.0
26325,La Buse,-161800.0,4720000.0
26326,ROUTE DE PORNIC,-159655.0,4718684.0
26327,BD SALVADOR ALLENDE,-162482.0,4721992.0
26328,PLACE MAGELLAN,-162556.0,4722394.0
26329,RD 107,-165200.0,4719900.0
26330,BOULEVARD DES ANGLAIS,-158072.0,4722800.0
26331,RUE BERTRAND GESLIN,-156586.0,4721606.0
26332,RUE FULTON,-157700.0,4720965.0
26333,PONT DES BATAILLONS FFI,-154430.0,4719570.0
26334,PONT DE CHEVIRE,-161355.0,4718963.0
26335,BOULEVARD PAUL HENRI SPA,-155369.0,4716651.0
26336,"10, RUE DU MARAIS",-155660.0,4721822.0
26337,ROUTE DE CLISSON,-150300.0,4718800.0
26338,BOULEVARD DE LONGCHAMP,-157623.0,4723695.0
26339,RUE GAETAN RONDEAU,-153382.0,4720669.0
26340,RUE DE STRASBOURG,-155374.0,4721877.0
26341,RUE PAUL DUBOIS,-155124.0,4721541.0
26342,ROTONDE ( PONT DE LA ),-154672.0,4721543.0
26343,MARSEILLAISE ( RUE DE LA,-159097.0,4720742.0
26344,AVENUE JEAN CLAUDE BONDU,-154380.0,4721190.0
26345,RUE ALFRED RIOM,-157318.0,4721362.0
26346,BOULEVARD DES BELGES,-154600.0,4723500.0
26347,CASSIN ( BD RENE ),-158148.0,4726280.0
26348,RUE FOURE,-154600.0,4721400.0
26349,BOULEVARD ROBERT SCHUMAN,-157000.0,4723800.0
26350,"9, RUE DE BIARRITZ",-152900.0,4719500.0
26351,"1, RUE PAUL BELLAMY",-156572.0,4723315.0
26352,PLACE DE LA LIBERTE,-159400.0,4725200.0
26353,RUE DU PATIS BRULE,-150485.0,4719924.0
26354,RUE JEAN JAURES,-154628.0,4718512.0
26355,BOULEVARD RENE CASSIN,-158066.0,4726280.0
26356,PLACE OCEANE,-162844.0,4722486.0
26357,RUE GASTON MICHEL,-156277.0,4721005.0
26358,BOULEVARD WINSTON CHURCH,-161003.0,4721033.0
26359,POILUS ( BD DES ),-153539.0,4723382.0
26360,RUE ROBERT SCHUMAN,-162796.0,4720280.0
26361,BOULEVARD DU MASSACRE,-159257.0,4723162.0
26362,,-160918.0,4726260.0
26363,ROUTE DE CLISSON,-150096.0,4718860.0
26364,FELTRE ( RUE DE ),-155785.0,4721598.0
26365,BOULEVARD PROFESSEUR JAC,-163425.0,4724869.0
26366,RUE DE LA MARSEILLAISE,-158885.0,4720702.0
26367,RUE DE STRASBOURG,-155267.0,4721759.0
26368,IMPASSE DU BOURRELIER,-164224.0,4722196.0
26369,BOULEVARD DES BELGES,-154552.0,4723520.0
26370,821,-163521.0,4725274.0
26371,BD DE LA PRAIRIE DE MAUV,-149755.0,4722500.0
26372,BOULEVARD DES ANGLAIS,-158446.0,4722409.0
26373,BOULEVARD JULES VERNE,-152824.0,4724263.0
26374,BOULEVARD JEAN INGRES,-160216.0,4722151.0
26375,PERIPHERIQUE,-162680.0,4720966.0
26376,ROUTE DE SAINT JOSEPH,-152524.0,4726605.0
26377,BOULEVARD DE LA BEAUJOIR,-151827.0,4727855.0
26378,BOULEVARD DE SEATTLE,-151564.0,4721831.0
26379,BOULEVARD AMIRAL COURBET,-155337.0,4722876.0
26380,RUE JEAN JAURES,-154644.0,4718562.0
26381,QUAI ANDRE MORICE,-154847.0,4720891.0
26382,BOULEVARD DE DOULON,-152034.0,4722423.0
26383,BOULEVARD MARCEL PAUL,-161831.0,4724470.0
26384,PLACE DE LA REPUBLIQUE,-160102.0,4722685.0
26385,POILUS ( BD DES ),-152562.0,4722798.0
26386,ROUTE DE VANNES,-158974.0,4723947.0
26387,BD MENDES FRANCE,-158812.0,4726093.0
26388,RD 965,-163828.0,4725670.0
26389,RUE ALBERT LONDRES,-150230.0,4724659.0
26390,ANJOU ( PORTE PERIPH INT,-148655.0,4723968.0
26391,ROND-POINT ABEL DURAND,-160276.0,4722147.0
26392,BOULEVARD JEAN PHILIPPOT,-155698.0,4721169.0
26393,RUE GAETAN RONDEAU,-153630.0,4720630.0
26394,RUE DE LA BASSE CHENAIE,-150800.0,4723990.0
26395,ROUTE DE VANNES,-163837.0,4725674.0
26396,PONT DE CHEVIRE,-161352.0,4719410.0
26397,BOULEVARD DE LA PRAIRIE,-155656.0,4720508.0
26398,RENNES (RTE DE) RN 137,-158480.0,4726381.0
26399,BOULEVARD PROFESSEUR JAC,-163127.0,4725257.0
26400,CHEMIN DU PRE HERVE,-151834.0,4724513.0
26401,BOULEVARD GUSTAVE ROCH,-155389.0,4720218.0
26402,PONT DE CHEVIRE,-161366.0,4719233.0
26403,PERIPHERIQUE SUD,-150647.0,4717743.0
26404,PERIPHERIQUE,-162558.0,4721504.0
26405,BOULEVARD ERNEST DALBY,-152630.0,4722845.0
26406,BOULEVARD VAN ISEGHEM,-155167.0,4722974.0
26407,PERIPHERIQUE ROUTIER,-162382.0,4725925.0
26408,GAULLE  ( BD GAL DE ),-153890.0,4720660.0
26409,ALLENDE  ( BD SALVADOR ),-157367.0,4720693.0
26410,BOULEVARD SALVADOR ALLEN,-160848.0,4721980.0
26411,JOSEPH ( RTE DE ST ),-153383.0,4724367.0
26412,PERIPHERIQUE SUD,-150194.0,4718166.0
26413,BRETAGNE ( PONT ANNE DE,-156555.0,4720790.0
26414,BOULEVARD JULES VERNE,-152959.0,4724130.0
26415,BOULEVARD DU MASSACRE,-159631.0,4722983.0
26416,ALLEE DE LA BOURGONNIERE,-165668.0,4720511.0
26417,RUE GEOFFROY DROUET,-154867.0,4722199.0
26418,165,-162245.0,4722552.0
26419,ROUTE DE LA JONELIERE,-155000.0,4725002.0
26420,AVENUE DES NAUDIERES,-160179.0,4723960.0
26421,RUE DE LA NOE COTTEE,-148027.0,4719251.0
26422,RD 201,-165232.0,4723476.0
26423,AVENUE CARNOT,-154565.0,4721461.0
26424,LONDRES ( RUE ALBERT ),-150372.0,4724737.0
26425,RUE DE LA BASTILLE,-156846.0,4721880.0
26426,BOULEVARD DE DOULON,-152108.0,4722470.0
26427,BOULEVARD JOSEPH BOURCY,-150750.0,4724970.0
26428,RUE DU STADE DE LA NOUE,-153560.0,4724680.0
26429,RUE DE LA CALIFORNIE,-158501.0,4719107.0
26430,ORIEUX ( BD EUGENE ),-154940.0,4723520.0
26431,ROUTE DE RENNES,-158398.0,4726267.0
26432,RUE DU BOIS BRIAND,-150101.0,4725290.0
26433,BOULEVARD DE SARREBRUCK,-152290.0,4721520.0
26434,RUE GASTON VEIL,-155567.0,4720991.0
26435,RUE OCEANE,-163433.0,4722663.0
26436,RUE JEAN MERMOZ,-151317.0,4719738.0
26437,82,-163190.0,4725769.0
26438,PLACE DE LA REPUBLIQUE,-155422.0,4720531.0
26439,BOULEVARD VINCENT GACHE,-154078.0,4720665.0
26440,BOULEVARD DES BELGES,-154119.0,4723467.0
26441,BOULEVARD LELASSEUR,-156637.0,4723304.0
26442,RUE DES RENARDS,-156174.0,4725357.0
26443,Bd Charles GAUTIER,-160399.0,4722151.0
26444,PERIPHERIQUE ROUTIER,-161056.0,4726245.0
26445,PARIS ( ROUTE DE ),-151306.0,4725474.0
26446,PERIPHERIQUE ROUTIER,-158895.0,4726533.0
26447,RUE VULCAIN,-150481.0,4722543.0
26448,BOULEVARD DU TERTRE,-160352.0,4721983.0
26449,ROUTE DE CLISSON,-152247.0,4719095.0
26450,RUE GENERAL BUAT,-153848.0,4723121.0
26451,RUE ROMAIN ROLLAND,-160625.0,4720528.0
26452,RUE DE LA COMMUNE DE 187,-150021.0,4719921.0
26453,BRETAGNE ( PONT ANNE DE,-156595.0,4720840.0
26454,RUE DE LA BAUCHE THIRAUD,-154883.0,4716200.0
26455,RUE DE SAINT NAZAIRE,-161660.0,4721149.0
26456,ROUTE DE LA JONELIERE,-154460.0,4725217.0
26457,RUE DU POITOU,-156509.0,4722405.0
26458,AVENUE DE LA BOUVARDIERE,-159584.0,4723830.0
26459,BOULEVARD A. MILLERAND,-153101.0,4720903.0
26460,BD MARTYRS N. DE LA RESI,-154803.0,4720601.0
26461,RUE FERDINAND BUISSON,-158176.0,4720422.0
26462,PERIPHERIQUE EST,-148873.0,4724084.0
26463,RUE EDOUARD HERVE,-151874.0,4719040.0
26464,RUE FREDERIC CAILLIAUD,-154099.0,4721947.0
26465,AVENUE DE WATTIGNIES,-154626.0,4720362.0
26466,75,-166692.0,4720615.0
26467,QUAI DE VERSAILLES,-155571.0,4722661.0
26468,RUE FREDERIC MISTRAL,-151223.0,4724661.0
26469,RUE PAUL BELLAMY,-155562.0,4722084.0
26470,QUAI DE LA FOSSE,-156413.0,4720991.0
26471,RUE ARISTIDE BRIAND,-154568.0,4718306.0
26472,RUE COPERNIC,-156568.0,4721472.0
26473,PLACE OCEANE,-162916.0,4722455.0
26474,RUE MARECHAL JOFFRE,-154873.0,4722060.0
26475,BOULEVARD CHARLES DE GAU,-163075.0,4721144.0
26476,RUE DE LA PETITE NOE,-153322.0,4724508.0
26477,AVENUE DU BOIS RAGUENET,-159297.0,4726948.0
26478,AVENUE DES TREILLES,-156874.0,4719057.0
26479,BOULEVARD DE STALINGRAD,-153571.0,4721925.0
26480,RUE DE LA ROBINIERE,-153295.0,4716601.0
26481,PERIPHERIQUE,-162231.0,4722217.0
26482,MELLINET ( PL GENERAL ),-157659.0,4721096.0
26483,,-159814.0,4727744.0
26484,BOULEVARD HENRY ORRION,-156009.0,4723348.0
26485,BOULEVARD SALVADOR ALLEN,-161804.0,4721848.0
26486,PORTE DE SAUTRON,-162118.0,4725089.0
