id,adr,lat,long
58391,CD 34 Rue de Beau Soleil,-237154.0,4865375.0
58392,"Beausoleil, RD13",-230384.0,4859007.0
58393,rue du Docteur Jobert -,-229834.0,4859088.0
58394,Rue de la croix chauvel,-224938.0,4857872.0
58395,rue Le Flanchec,-237700.0,4856094.0
58396,le bois de la roche,-316959.0,4852448.0
58397,rond point du vally,-314853.0,4856023.0
58398,rue de l'yser,-315879.0,4856860.0
58399,"rue du petit bois, rue L",-313325.0,4854828.0
58400,rue de la trinité,-314788.0,4856070.0
58401,lieu-dit sainte catherin,-321513.0,4852931.0
58402,sainte catherine,-321508.0,4852928.0
58403,Kerhors,-310434.0,4856688.0
58404,LE COZEN,-313517.0,4857249.0
58405,place du  champ au roy,-314997.0,4856302.0
58406,47 rue de l'armor,-314694.0,4857155.0
58407,Rue de callac,-317091.0,4855008.0
58408,rue de kherollo,-312173.0,4856207.0
58409,rue du grand trotrieux,-315301.0,4856178.0
58410,rue saint sebastien,-315303.0,4856122.0
58411,lieu dit ste catherine,-321209.0,4852988.0
58412,la croix blanche,-336613.0,4877207.0
58413,D788,-344815.0,4878544.0
58414,rue de Port l'Epine,-337515.0,4881471.0
58415,Corniche de Goas Treiz D,-355328.0,4879167.0
58416,81 rue Ernest RENAN,-344322.0,4880285.0
58417,"D788 , INTERSECTION AVEN",-346257.0,4881030.0
58418,rue de poul palud,-350301.0,4882321.0
58419,rue de Kerabram,-345952.0,4880646.0
58420,route de Coatrehouezan,-352159.0,4879341.0
58421,route de perros,-341367.0,4879489.0
58422,kerhuel,-336617.0,4878320.0
58423,rue Lammenais,-432857.0,4809009.0
58424,Rue Louis Pasteur,-433143.0,4809028.0
58425,QUAI MARIE AGNÉS PERON,-434127.0,4809595.0
58426,rue Jean Bart,-432892.0,4809314.0
58427,Ty Nevez,-419598.0,4806847.0
58428,7 rue de la République,-433174.0,4807886.0
58429,Lieu dit PENHOAT,-414552.0,4807762.0
58430,34 rue jean jaurès,-432740.0,4809151.0
58431,LIEU-DIT LE GUILLY,-432025.0,4805047.0
58432,Route de Menez Peulven,-431378.0,4807931.0
58433,RUE DU CENTRE,-432714.0,4809473.0
58434,Route de Beg-Meil,-399877.0,4787669.0
58435,moulin chef du bois - RD,-394735.0,4791477.0
58436,RD34,-407223.0,4792426.0
58437,lieu dit Pontérec,-399294.0,4790575.0
58438,route du Perguet,-404440.0,4788044.0
58439,D34 Pk 12 km,-408526.0,4789732.0
58440,123 hent lesvern,-401130.0,4787355.0
58441,12 hent coat huella,-402124.0,4787925.0
58442,Chemin des Poiriers,-400061.0,4791419.0
58443,Hent Kerguil,-402960.0,4785899.0
58444,route de Landerneau,-416258.0,4844890.0
58445,"D33 , Circuit des enclos",-413288.0,4839115.0
58446,Le Rochel,-413876.0,4843118.0
58447,le forestic,-422935.0,4846931.0
58448,rue aristide briand,-426449.0,4845365.0
58449,le pontois,-420815.0,4846658.0
58450,Le Pontois,-421781.0,4846390.0
58451,COAT LESPEL BIHAN,-423861.0,4849298.0
58452,le  bas  bourg,-420459.0,4847502.0
58453,RD 30 lieu-dit st antoin,-410083.0,4843844.0
58454,530 route de kerlaran,-427312.0,4844947.0
58455,Rue de la Tour d'auvergn,-424941.0,4845040.0
58456,Kervolant,-436402.0,4861406.0
58457,rue des déportés,-432601.0,4856222.0
58458,porleach,-428972.0,4855918.0
58459,rue de la Croix Rouge,-433555.0,4856503.0
58460,corniguellou,-436469.0,4857761.0
58461,Rue de Lesneven,-430527.0,4860069.0
58462,kernevez,-435255.0,4859514.0
58463,Lieu-dit le rest,-437870.0,4861174.0
58464,Bd des Frères Lumiere,-431844.0,4857584.0
58465,route du lividig,-430489.0,4866517.0
58466,couffon,-439700.0,4863700.0
58467,Lieu dit Quilifiry,-428025.0,4854807.0
58468,pontic caro,-431368.0,4852296.0
58469,"rue Roch Hellou, RD 770",-431642.0,4853447.0
58470,lieu-dit Kerdroc,-438592.0,4859935.0
58471,Tariec,-450030.0,4854427.0
58472,Intersection RD 887 et V,-433684.0,4822962.0
58473,cale du fret,-450575.0,4828693.0
58474,02 quai du Styvel,-460051.0,4827949.0
58475,boulevard de la PLage,-450289.0,4822909.0
58476,Saint Fiacre,-452892.0,4827957.0
58477,trez rouz,-456587.0,4828905.0
58478,rue du roi gradlon,-431414.0,4823990.0
58479,chemin des dunes,-430233.0,4819413.0
58480,Kroas E Meno,-432407.0,4822751.0
58481,les quatres chemins,-433501.0,4826282.0
58482,RD 778 pr34,-272729.0,4778842.0
58483,,-257144.0,4765537.0
58484,RD120 TREAURAY,-299392.0,4769181.0
58485,le  cranic,-306552.0,4771954.0
58486,Lieu-dit Pont Christ,-301669.0,4773779.0
58487,106 rue Abbé Ph Le Gall,-300104.0,4767407.0
58488,14 rue Abbé Philippe Le,-299237.0,4767091.0
58489,Rond point du Ballon,-299035.0,4767044.0
58490,10 rue du père éternel,-298231.0,4766543.0
58491,2 rue de la gare,-295786.0,4767543.0
58492,LIEU-DIT KERIVALAN,-300693.0,4769932.0
58493,lieu dit bellevue,-302158.0,4765691.0
58494,KERIZAN,-297127.0,4761161.0
58495,143 avenue Abbé Philippe,-300611.0,4767661.0
58496,D17,-293840.0,4770360.0
58497,rue de la terre rouge,-297162.0,4766752.0
58498,rue de kernanec,-295656.0,4766482.0
58499,rue de belgique,-300604.0,4766459.0
58500,RUE DU GÉNÉRAL DE GAULLE,-295533.0,4770161.0
58501,Rond point du Moustoir,-302305.0,4766589.0
58502,avenue Pierre Dugor,-298268.0,4767287.0
58503,place de l'église,-295761.0,4767486.0
58504,Lieu dit Pont Sal N165,-292698.0,4767173.0
58505,avenue Kennedy,-298833.0,4767066.0
58506,PK 64 GAUCHE,-300389.0,4765891.0
58507,D19,-302368.0,4772986.0
58508,anvorte,-322832.0,4734236.0
58509,lieu dit port Guen,-314804.0,4733373.0
58510,Port York,-311904.0,4732027.0
58511,lieu ker pol léo,-317758.0,4735246.0
58512,route de bordeneo,-316858.0,4735592.0
58513,route de bangor,-316245.0,4733531.0
58514,ROUTE DE SAUZON,-320213.0,4735925.0
58515,stang koret,-321763.0,4736366.0
58516,d 190 - PR 1+650,-316415.0,4733288.0
58517,cd25,-319334.0,4732752.0
58518,8 rue penher,-345607.0,4763839.0
58519,RN 158,-31792.0,4910910.0
58520,N158 SENS CAEN FALAISE,-22831.0,4896100.0
58521,RN 158,-30496.0,4908650.0
58522,RN 158,-31875.0,4911050.0
58523,158    PK 029+441,-29512.0,4906972.0
58524,RN 158,-29715.0,4907326.0
58525,RUE DU MARÉCHAL FOCH,-39343.0,4932970.0
58526,,-37652.0,4929560.0
58527,D 141,-42113.0,4926450.0
58528,Avenue de la Basilique,-37339.0,4929693.0
58529,rue de l'église,-37889.0,4929399.0
58530,RUE GABRIEL PERI,,
58531,D 515,-31321.0,4922030.0
58532,ROUTE DE LION,-26222.0,4928460.0
58533,RD514,-27390.0,4924230.0
58534,cd220,-37990.0,4925259.0
58535,20 boulevard maritime,-25273.0,4928833.0
58536,CD7,-37193.0,4924105.0
58537,RD 514,-28494.0,4924775.0
58538,rond point de la paix,-26140.0,4926490.0
58539,rue amiral wietzel,-29677.0,4929558.0
58540,rue Suffolk Régiment,-31088.0,4926356.0
58541,D221,-33259.0,4929924.0
58542,ROUTE DE ROUEN,-18969.0,4917950.0
58543,,-26526.0,4922500.0
58544,ROUTE DE ROUEN,-18028.0,4918260.0
58545,RUE DE VERSAILLES,-20239.0,4928480.0
58546,"RD513, STE HONORINE LA C",,
58547,RD 223,-23810.0,4923620.0
58548,Avenue de CABOURG,-19240.0,4928263.0
58549,CD 225,-21385.0,4916661.0
58550,D27,-13404.0,4925606.0
58551,D37 C,-22104.0,4920649.0
58552,CD223,-20036.0,4926039.0
58553,ROUTE DE SAINT LO,-70982.0,4926650.0
58554,AVENUE DU 06 JUIN,-71904.0,4927830.0
58555,RUE DU DOCTEUR RENÉ GUIL,-70958.0,4927990.0
58556,CD 572,-70982.0,4926650.0
58557,D5A - D5,-71635.0,4927550.0
58558,AVENUE CONSEIL,-71250.0,4927740.0
58559,Rue d'Eterville,-70648.0,4928084.0
58560,D104,-70304.0,4929719.0
58561,Lieu-dit Le Moulin de He,-71145.0,4921657.0
58562,boulevard du 6 juin,-71798.0,4927768.0
58563,départementale 6,-64605.0,4920183.0
58564,avenue Raymond Triboulet,-71964.0,4928248.0
58565,boulevard fabian ware,-71295.0,4927359.0
58566,D572 boulevard Maréchal,-70303.0,4927186.0
58567,Boulevard Winston Church,,
58568,RD6,-29962.0,4895780.0
58569,RD 271,-8522.0,4894820.0
58570,VOIE COMMUNALE 112,-10783.0,4890550.0
58571,D43- LE MARAIS,-27912.0,4895210.0
58572,RD 69,-17404.0,4886067.0
58573,route départementale 511,-15486.0,4893789.0
58574,hameau de couvrigny,-19726.0,4887305.0
58575,RD 39 B,-7121.0,4892450.0
58576,RD 63,-10689.0,4888743.0
58577,RD69,-17892.0,4885393.0
58578,D511 Lieu dit le  dernie,-18534.0,4892007.0
58579,ROUTE DÉPARTEMENTALE 295,,
58580,LA BESNARDIÈRE,-103523.0,4885700.0
58581,CHEMIN DE BORDEAUX,,
58582,19 rue des vaux,-89368.0,4883543.0
58583,RD 185,-97702.0,4892915.0
58584,La sorrière du perret,-85638.0,4888203.0
58585,Rue Charles Tellier,-87956.0,4885652.0
58586,La  Morcellière,-89433.0,4879305.0
58587,les  vignes,-98668.0,4884031.0
58588,place du 06 juin 1944,-88906.0,4883840.0
58589,12 rue de Caen,-88207.0,4885008.0
58590,"voie de la liberté, RD 9",-125538.0,4929669.0
58591,Départementale 613,-114055.0,4930865.0
58592,le port,-125446.0,4922809.0
58593,ROUTE DE ST COME,-125778.0,4931265.0
58594,n° 3 Rue du Vieux lavoir,-124551.0,4929915.0
58595,Rue de la Guinguette,-126230.0,4930179.0
58596,route d'auvers - CD 223,-129524.0,4929597.0
58597,rue de la république,-124531.0,4930430.0
58598,d971 route de CARENTAN,,
58599,lieu dit Le Bosq,-99307.0,4901857.0
58600,la lande d 974,-99610.0,4902520.0
58601,SUD/UNION,236882.0,4872940.0
58602,SEVILLE/SUD,237073.0,4873010.0
58603,AV DE L'OUEST,,
58604,AV DE L'UNION,237170.0,4873300.0
58605,AV DE L'OUEST,235960.0,4872930.0
58606,AV DE PARIS,236495.0,4873760.0
58607,AV DE PARIS,236713.0,4873290.0
58608,LINÉAIRE PRIVÉ OUEST,236015.0,4872770.0
58609,AV SUD,237049.0,4872930.0
58610,AV SUD,236659.0,4872830.0
58611,CD213 - la renardière,-91565.0,4903969.0
58612,R DU MUSÉE,236801.0,4873030.0
58613,AV DE PARIS,236458.0,4873810.0
58614,ld la POURIE,-102248.0,4908747.0
58615,D972,-103872.0,4911757.0
58616,PARKING P0,236023.0,4872880.0
58617,RN 174 - PK 8.8,-100014.0,4903785.0
58618,le saussey,-95501.0,4898581.0
58619,RD13 - Lieu-dit La Champ,-99055.0,4903479.0
58620,RD 449 - lieu dit le ham,-104758.0,4906463.0
58621,La Crespelière,-100535.0,4909080.0
58622,le bibaux - Saint sympho,-91837.0,4901812.0
58623,lieu dit LES FRESNES,-93326.0,4903624.0
58624,route de STE SUZANNE,-104010.0,4905257.0
58625,RN174,-98838.0,4902637.0
58626,Rue Jules Vedrine,,
58627,linaire priv sud face,,
58628,avenue de l'aéroport,,
58629,linaire public orly oue,,
58630,Bretelle d'accs EVRY ve,,
58631,Linaire priv ouest,,
58632,Avenue Ouest,,
58633,Le Clos Hubert - C.D. 91,-138101.0,4868758.0
58634,D7,-135353.0,4866207.0
58635,37 avenue du commandant,-135383.0,4868356.0
58636,Intersection D456 et bre,-137324.0,4867173.0
58637,Rue Nationale,-136289.0,4868919.0
58638,D7,-135353.0,4866207.0
58639,rue de la Liberté,-135338.0,4869118.0
58640,Voie de la liberté - D43,-135171.0,4863961.0
58641,Echangeur 36 autoroute A,-134304.0,4871326.0
58642,Boulevard du Luxembourg,-135513.0,4867854.0
58643,rue de la Liberté,-134518.0,4869827.0
58644,"D247, rue des chevallier",-132697.0,4869126.0
58645,Le Bois Grimault - RD 47,-129031.0,4867386.0
58646,Rue de la Liberté,-134837.0,4869496.0
58647,les monts,-134669.0,4873574.0
58648,D901,-186857.0,4967360.0
58649,l'écluse D56,-163788.0,4955956.0
58650,Lieu-dit Le Landemer,-176438.0,4967766.0
58651,ZI Raumarais,-186227.0,4968066.0
58652,RD 900,-165515.0,4958523.0
58653,le Marvis - CD650,-171551.0,4957439.0
58654,CD 45 Route de la HAGUE,-184252.0,4970738.0
58655,D650,-168557.0,4958762.0
58656,D407,-172763.0,4957230.0
58657,CD 122 LA LONGUE CHASSE,-163048.0,4958960.0
58658,RD 650 LE COIGNET,-169068.0,4958560.0
58659,26 talfaret,-167081.0,4955086.0
58660,RD 45,-184113.0,4969730.0
58661,Lieu-dit Hameau Boivin,-175257.0,4959784.0
58662,4A hameau baquesne,-166348.0,4956869.0
58663,D22,-174705.0,4961776.0
58664,Baudretot - D650,-172023.0,4957207.0
58665,3 rue Jallot,-183708.0,4966331.0
58666,CD900 - Le Pont,-166280.0,4960326.0
58667,JASSERON (AVENUE DE - Nø,524383.0,4621116.0
58668,DOMBES (AVENUE DE LA),519675.0,4619070.0
58669,SEMARD (AVENUE PIERRE),521548.0,4620002.0
58670,"22, FERRY ( BOULEVARD JU",522063.0,4619577.0
58671,GREFFETS ( ROUTE DES ),520584.0,4624999.0
58672,"523, PROSPER CONVERT (RU",521463.0,4625566.0
58673,"15, BERNARD ( PLACE)",522788.0,4620693.0
58674,"snr, JASSERON (AVENUE DE",524665.0,4621126.0
58675,AV. Amédée Mercier,526561.0,4619635.0
58676,"15, AVENUE D'ARSONVAL",521995.0,4621727.0
58677,"39, MOLIERE ( RUE )",523099.0,4618969.0
58678,GRANGE MAGNIEN (RUE DE L,520883.0,4617831.0
58679,PARIS (ROUTE DE),520891.0,4622222.0
58680,"102, HERRIOT ( BOULEVARD",521747.0,4621377.0
58681,MERCIER (AVENUE AMEDEE D,524528.0,4620269.0
58682,"snr, BRESSE (AVENUE DE)",520200.0,4620800.0
58683,LESAGE (RUE ALAIN),524205.0,4620174.0
58684,"snr, PONT DES CHEVRES (R",522149.0,4621022.0
58685,"1052, TREVOUX (AVENUE DE",519355.0,4620026.0
58686,MONTERNOZ ( CHEMIN DE) I,520490.0,4616910.0
58687,CALIDON ( RUE DU ),520556.0,4621438.0
58688,PARIS (ROUTE DE),519443.0,4623913.0
58689,"snr, BELGES (AVENUE DES)",523584.0,4620789.0
58690,"2, BERT (AVENUE PAUL)",522097.0,4620190.0
58691,"SNR, SEMARD (AVENUE PIER",521540.0,4620027.0
58692,"SNR, HERRIOT ( BOULEVARD",522150.0,4621022.0
58693,MARBOZ (AVENUEDE - PAIRS,522893.0,4622801.0
58694,"5, SAINT NICOLAS ( BD )",523399.0,4620359.0
58695,"snr, DHONNE ( AVE CAPITA",524526.0,4621844.0
58696,"57, MERCIER (AVENUE AMED",524288.0,4620351.0
58697,"16, FERRY ( BOULEVARD JU",521972.0,4619587.0
58698,MAQUIS ( PLCE DU CL RD P,523463.0,4620596.0
58699,Boulevard Saint Nicolas,523367.0,4620313.0
58700,EDOUARD HERRIOT ( BD),521801.0,4621335.0
58701,VICAIRE (RUE GABRIEL),522576.0,4620763.0
58702,"1, SEMARD (AVENUE PIERRE",521468.0,4620202.0
58703,PARIS (ROUTE DE),519791.0,4623498.0
58704,HUIT MAI 1945 ( BD DU) P,523670.0,4619545.0
58705,"54, MERCIER (AVENUE AMED",524241.0,4620355.0
58706,TREVOUX (AVENUE DE),518939.0,4619984.0
58707,PROSPER CONVERT (RUE),521447.0,4625594.0
58708,"1, CITADELLE ( RUE DE LA",521534.0,4620255.0
58709,"snr, PARIS (ROUTE DE)",520446.0,4622748.0
58710,CONDORCET ( RUE ),521840.0,4620983.0
58711,NODET ( RUE DU DOCTEUR),522095.0,4619251.0
58712,BRESSE (AVENUE DE ),520621.0,4622233.0
58713,DOMBES (AVENUE DE LA),519828.0,4619508.0
58714,HERRIOT ( BOULEVARD EDOU,522560.0,4620985.0
58715,BROU ( BD Nø65 B A FIN),523713.0,4619577.0
58716,"3 bis, MERCIER (AVENUE A",523567.0,4620572.0
58717,"40, MERCIER (AVENUE AMED",523907.0,4620461.0
58718,"53, ALSACE LORRAINE (AVE",522030.0,4620010.0
58719,EUROPE ( CARREFOUR DE L,523791.0,4620801.0
58720,LYON (AVENUE DE - Nø PAI,521411.0,4619412.0
58721,PK 77+500,-6524.0,4845806.0
58722,Route de Moulins le Carb,2011.0,4838656.0
58723,la lentillière,-12164.0,4847372.0
58724,D2 + PK 22+600,-10490.0,4855681.0
58725,le petit plessis,3284.0,4847769.0
58726,La plonnière,-16825.0,4857605.0
58727,lieu dit la davière,-1048.0,4844733.0
58728,Intersection D908/D789,-9561.0,4857341.0
58729,RN12,5856.0,4845134.0
58730,CD138,13563.0,4851485.0
58731,LES VILLAGES,-50659.0,4865684.0
58732,,-55120.0,4861641.0
58733,place de la République,-144120.0,4726649.0
58734,route de Paris RD723,-146531.0,4727673.0
58735,"3, chemin de gralan",-143832.0,4731355.0
58736,rue du moulin boisseau,-147483.0,4728328.0
58737,"route de Paris, D723",-148781.0,4726592.0
58738,avenue du sud RD 57,-152067.0,4713575.0
58739,boulevard de l'europe,-147095.0,4717249.0
58740,Les landes bernard,-144945.0,4712709.0
58741,Rue de la Poterie,-144119.0,4710519.0
58742,Avenue du sud RD57,-151865.0,4713352.0
58743,Place Beau Verger,-147305.0,4716958.0
58744,route de nantes,-150432.0,4717793.0
58745,Route de Pont Caffino,-146396.0,4714968.0
58746,LIEU-DIT LE CLOS,-165039.0,4739306.0
58747,RD 31 lieudit Beausoleil,-143572.0,4742313.0
58748,Lieu-dit les Malmares,-157858.0,4744247.0
58749,La Grenouillère,-155522.0,4742834.0
58750,CD 178,-148102.0,4744262.0
58751,LE PONT DU PLESSIS,-152948.0,4743153.0
58752,la maison neuve Rd 16,-162442.0,4742432.0
58753,maison neuve,-147192.0,4741475.0
58754,rue Alexandre Olivier,-172540.0,4721335.0
58755,Quai Jean-Pierre Fougera,-171172.0,4721010.0
58756,bd liberation,-168590.0,4721494.0
58757,rue du chevalier de beau,-168841.0,4722036.0
58758,24 BOULEVARD FRANCOIS BL,-173067.0,4721388.0
58759,Boulevard Paul Langevin,-172164.0,4721339.0
58760,51 rue de chateaubriand,-215907.0,4733156.0
58761,rue de la martignère,-206247.0,4732158.0
58762,RD213,-217888.0,4730027.0
58763,boulevard de cadréan,-216004.0,4731795.0
58764,route de l'aéroport,-214973.0,4731677.0
58765,RD213,-217900.0,4729928.0
58766,ZAC  fontaine au brun,-221246.0,4730180.0
58767,Rue Baptiste Marcet,-218493.0,4730789.0
58768,Bd atlantique ex rn471,-220785.0,4729424.0
58769,Lieu dit les gattes,-196540.0,4743496.0
58770,le grand chemin,-186683.0,4734393.0
58771,"Lieu dit Montmignac, D16",-198635.0,4741719.0
58772,route du lac,-193894.0,4735840.0
58773,Lieu dit  LA COLLE,-186321.0,4735634.0
58774,la harlière,-193344.0,4740992.0
58775,route de bouée,-191915.0,4734012.0
58776,15 rue de l'hôpital,-194128.0,4735731.0
58777,La Poularderie,-20678.0,4749338.0
58778,boulevard roi rené,-26909.0,4740215.0
58779,RD347,-21561.0,4743532.0
58780,Le Léard,-20333.0,4743429.0
58781,RD 59,-23042.0,4746763.0
58782,L'Ormeau Cohu,-17003.0,4744692.0
58783,la bute du montil,-25077.0,4741553.0
58784,Rue principale D 59,-22940.0,4745599.0
58785,la foret du grand bois,-23546.0,4741392.0
58786,route de seiche,-29045.0,4747374.0
58787,67 rue de la petite port,-20622.0,4743609.0
58788,RD 15,-89524.0,4722397.0
58789,lieu dit les paranchères,-100364.0,4718742.0
58790,La flottière,-84399.0,4720131.0
58791,rue du Pontreau,-95129.0,4717557.0
58792,3 rue des mauges,-95143.0,4717165.0
58793,RD92 - lieu dit Barbeau,-113758.0,4720159.0
58794,les arcis boulay,-92885.0,4723111.0
58795,D762,-105266.0,4715928.0
58796,RD 752,-89331.0,4725721.0
58797,D752- LIEU DIT LA RIVIÈR,-98127.0,4718371.0
58798,lieu dit le champ de l'a,-93805.0,4720741.0
58799,,-95709.0,4713660.0
58800,"14, Rue d'Anjou",-91018.0,4709246.0
58801,rue de la bastille,-93817.0,4706231.0
58802,N249,-117696.0,4714241.0
58803,l'ivoie,-89390.0,4715188.0
58804,rue Chanoine Tessèdre,-89119.0,4713702.0
58805,RUE RAFFEGEAU,-112111.0,4712269.0
58806,rue charles foyer,-111624.0,4703696.0
58807,RD  753 - la bégaudière,-98498.0,4705699.0
58808,la plaisance,-105616.0,4712809.0
58809,rue du Commerce,-99209.0,4712359.0
58810,la parveau,-123083.0,4710383.0
58811,RUE BEL AIR,-102648.0,4706283.0
58812,rue de Vendée,-99330.0,4711606.0
58813,23 RUE DE BRETAGNE,-91460.0,4709242.0
58814,RN 249,-116293.0,4713840.0
58815,,-103821.0,4702152.0
58816,Le chêne aux Loups,-106469.0,4711882.0
58817,l'ancienne gare,-98078.0,4713836.0
58818,la basse gautronnière,-110577.0,4703516.0
58819,"VC n° 4, entre LD ""Les V",-91484.0,4714910.0
58820,D91,-102187.0,4707250.0
58821,Lieu dit La Bourrie,-87095.0,4711318.0
58822,voie communale 2,-93092.0,4707994.0
58823,Rue Eiffel,-93582.0,4707195.0
58824,D.223 LE TRONC,-116841.0,4713087.0
58825,La vallée,-110998.0,4701618.0
58826,Route de Saumur,4634.0,4738684.0
58827,la grande lande du ceris,-92885.0,4802111.0
58828,rue du bois,-77001.0,4802280.0
58829,PK 240+200,-68850.0,4809424.0
58830,CD 21 -,-60677.0,4797912.0
58831,LA GLANNERIE,-92639.0,4799396.0
58832,D32,-92876.0,4802101.0
58833,rue de bretagne,-89047.0,4799139.0
58834,Nationale 162,-73508.0,4802609.0
58835,D545 la morandais,-82974.0,4801840.0
58836,La prise Roland,-80391.0,4803610.0
58837,"1, CAPITAINE MONTREAL",564493.0,4626063.0
58838,"53, BRILLAT SAVARIN",564695.0,4625004.0
58839,"110, GEILLES (ROUTE DE)",566695.0,4624070.0
58840,"19, JAURES(AVENUE JEAN)",539136.0,4615303.0
58841,"10, LEVA (RUE / IMPASSE)",,
58842,"2, CLEMENCEAU (RUE G. DU",565313.0,4625547.0
58843,"108, VERDUN (COURS DE DU",564599.0,4625835.0
58844,"29, MERMOZ (JEAN DU 13/1",564630.0,4626568.0
58845,"2, DUPUY (BOULEVARD LOUI",565262.0,4626018.0
58846,"30, KENNEDY (PRESIDENT)",564783.0,4624630.0
58847,"76, DUPONT (PIERRE)",564800.0,4624800.0
58848,la gourderie,-17985.0,4765810.0
58849,Rue du parc,-7889.0,4769980.0
58850,rond point du petit vers,-6837.0,4770798.0
58851,Avenue Obernkirchen,-6181.0,4769757.0
58852,boulevard de Montréal,-6940.0,4769738.0
58853,Rue du Maréchal Galliéni,-7501.0,4769748.0
58854,36 Rue de la Magdeleine,-8170.0,4770090.0
58855,rue de la Nation,-6866.0,4770381.0
58856,D323 avenue de verdun,-9815.0,4769570.0
58857,Lieu-dit Beauregard,-8836.0,4768069.0
58858,rue de Viez,-8502.0,4771111.0
58859,Avenue rhin et danube,-9101.0,4770196.0
